"AÑO","Código delDepartamento","Nombre del Departamento","Código delMunicipio","Nombre del Municipio","TECNICA PROFESIONAL","TECNOLOGICA","UNIVERSITARIA","ESPECIALIZACION","MAESTRIA","DOCTORADO","IES CON OFERTA"
"2012","50","50","50226","CUMARAL","0","126","0","0","0","0","1"
"2012","50","50","50226","CUMARAL","1","25","185","0","0","0","3"
"2012","50","50","50245","EL CALVARIO","0","62","0","0","0","0","1"
"2012","50","50","50270","EL DORADO","0","19","0","0","0","0","1"
"2012","50","50","50287","FUENTE DE ORO","0","15","0","0","0","0","1"
"2012","50","50","50313","GRANADA","118","723","129","0","0","0","3"
"2012","50","50","50318","GUAMAL","0","21","0","0","0","0","1"
"2012","50","50","50330","MESETAS","0","12","0","0","0","0","1"
"2012","50","50","50400","LEJANIAS","0","18","0","0","0","0","1"
"2012","50","50","50450","PUERTO CONCORDIA","0","50","0","0","0","0","1"
"2012","50","50","50568","PUERTO GAITAN","0","51","0","0","0","0","1"
"2012","50","50","50573","PUERTO LOPEZ","4","186","19","0","0","0","4"
"2012","50","50","50577","PUERTO LLERAS","0","49","0","0","0","0","1"
"2012","50","50","50590","PUERTO RICO","0","18","0","0","0","0","1"
"2012","50","50","50683","SAN JUAN DE ARAMA","0","26","0","0","0","0","1"
"2012","50","50","50689","SAN MARTIN","0","118","0","0","0","0","1"
"2012","50","50","50689","SAN MARTIN","0","0","22","0","0","0","1"
"2012","50","50","50711","VISTAHERMOSA","0","24","2","0","0","0","2"
"2012","52","52","52001","PASTO","0","2.247","0","0","0","0","1"
"2012","52","52","52001","PASTO","604","1.698","24.142","612","435","3","14"
"2012","52","52","52019","ALBAN","0","0","112","26","0","0","2"
"2012","52","52","52022","ALDANA","0","21","0","0","0","0","1"
"2012","52","52","52079","BARBACOAS","0","0","61","0","0","0","1"
"2012","52","52","52110","BUESACO","0","0","1","18","0","0","2"
"2012","52","52","52210","CONTADERO","0","26","0","0","0","0","1"
"2012","52","52","52215","CORDOBA","0","104","0","0","0","0","1"
"2012","52","52","52224","CUASPUD","0","66","0","0","0","0","1"
"2012","52","52","52227","CUMBAL","0","73","0","0","0","0","1"
"2012","52","52","52233","CUMBITARA","0","20","0","0","0","0","1"
"2012","52","52","52250","EL CHARCO","0","71","0","0","0","0","1"
"2012","52","52","52250","EL CHARCO","0","0","1","0","0","0","1"
"2012","52","52","52258","EL TABLON DE GOMEZ","0","0","42","0","0","0","1"
"2012","52","52","52260","EL TAMBO","0","0","29","0","0","0","1"
"2012","52","52","52287","FUNES","0","16","0","0","0","0","1"
"2012","52","52","52317","GUACHUCAL","0","141","0","0","0","0","1"
"2012","52","52","52320","GUAITARILLA","0","31","0","0","0","0","1"
"2012","52","52","52323","GUALMATAN","0","36","0","0","0","0","1"
"2012","52","52","52352","ILES","0","15","0","0","0","0","1"
"2012","52","52","52354","IMUES","0","57","0","0","0","0","1"
"2012","52","52","52356","IPIALES","113","959","856","1","0","0","8"
"2012","52","52","52378","LA CRUZ","0","0","25","0","0","0","2"
"2012","52","52","52399","LA UNION","0","74","75","0","0","0","2"
"2012","52","52","52427","MAGUI","0","34","0","0","0","0","1"
"2012","52","52","52480","NARIÑO","0","50","0","0","0","0","1"
"2012","52","52","52490","OLAYA HERRERA","0","31","0","0","0","0","1"
"2012","52","52","52506","OSPINA","0","99","0","0","0","0","1"
"2012","52","52","52520","FRANCISCO PIZARRO","0","63","0","0","0","0","1"
"2012","52","52","52540","POLICARPA","0","0","28","0","0","0","1"
"2012","52","52","52560","POTOSI","0","45","0","0","0","0","1"
"2012","52","52","52573","PUERRES","7","73","0","0","0","0","3"
"2012","52","52","52585","PUPIALES","0","43","0","0","0","0","1"
"2012","52","52","52612","RICAURTE","0","17","48","0","0","0","2"
"2012","52","52","52678","SAMANIEGO","0","65","54","0","0","0","3"
"2012","52","52","52683","SANDONA","0","55","0","0","0","0","1"
"2012","52","52","52685","SAN BERNARDO","0","37","0","0","0","0","1"
"2012","52","52","52720","SAPUYES","0","52","0","0","0","0","1"
"2012","52","52","52835","SAN ANDRES DE TUMACO","0","868","713","35","1","0","8"
"2012","52","52","52838","TUQUERRES","0","251","0","0","0","0","1"
"2012","52","52","52838","TUQUERRES","0","12","101","0","0","0","2"
"2012","54","54","54001","CUCUTA","0","3.073","0","0","0","0","1"
"2012","54","54","54001","CUCUTA","156","3.369","23.479","733","190","0","18"
"2012","54","54","54003","ABREGO","0","142","0","0","0","0","1"
"2012","54","54","54051","ARBOLEDAS","0","31","22","0","0","0","2"
"2012","54","54","54099","BOCHALEMA","0","55","1","0","0","0","2"
"2012","54","54","54125","CACOTA","0","31","0","0","0","0","1"
"2012","54","54","54128","CACHIRA","0","32","0","0","0","0","1"
"2012","54","54","54128","CACHIRA","0","32","17","0","0","0","2"
"2012","54","54","54172","CHINACOTA","0","132","1","0","0","0","2"
"2012","54","54","54174","CHITAGA","0","31","0","0","0","0","1"
"2012","54","54","54223","CUCUTILLA","0","21","1","0","0","0","2"
"2012","54","54","54239","DURANIA","0","47","12","0","0","0","2"
"2012","54","54","54245","EL CARMEN","0","78","2","0","0","0","2"
"2012","54","54","54250","EL TARRA","0","25","0","0","0","0","1"
"2012","54","54","54261","EL ZULIA","0","59","1","0","0","0","3"
"2012","54","54","54313","GRAMALOTE","0","0","7","0","0","0","2"
"2012","54","54","54344","HACARI","0","0","1","0","0","0","1"
"2012","54","54","54347","HERRAN","0","30","0","0","0","0","1"
"2012","54","54","54377","LABATECA","0","94","0","0","0","0","1"
"2012","54","54","54398","LA PLAYA","0","15","0","0","0","0","1"
"2012","54","54","54405","LOS PATIOS","0","129","0","0","0","0","1"
"2012","54","54","54418","LOURDES","0","0","1","0","0","0","1"
"2012","54","54","54480","MUTISCUA","0","14","0","0","0","0","1"
"2012","54","54","54498","OCAÑA","165","1.496","4.568","76","5","0","7"
"2012","54","54","54518","PAMPLONA","0","1.547","9.323","104","123","0","5"
"2012","54","54","54520","PAMPLONITA","0","25","0","0","0","0","1"
"2012","54","54","54553","PUERTO SANTANDER","0","48","0","0","0","0","1"
"2012","54","54","54599","RAGONVALIA","0","76","0","0","0","0","1"
"2012","54","54","54660","SALAZAR","0","73","0","0","0","0","1"
"2012","54","54","54673","SAN CAYETANO","0","69","9","0","0","0","2"
"2012","54","54","54680","SANTIAGO","0","54","0","0","0","0","1"
"2012","54","54","54720","SARDINATA","0","59","17","0","0","0","2"
"2012","54","54","54800","TEORAMA","0","12","0","0","0","0","1"
"2012","54","54","54810","TIBU","0","258","79","0","0","0","3"
"2012","54","54","54820","TOLEDO","0","83","0","0","0","0","1"
"2012","54","54","54874","VILLA DEL ROSARIO","391","287","3.560","0","0","0","2"
"2012","63","63","63001","ARMENIA","1.165","6.133","18.671","368","120","0","17"
"2012","63","63","63111","BUENAVISTA","36","16","0","0","0","0","1"
"2012","63","63","63130","CALARCA","35","420","6","19","0","0","3"
"2012","63","63","63190","CIRCASIA","36","122","293","0","0","0","3"
"2012","63","63","63212","CORDOBA","22","27","0","0","0","0","1"
"2012","63","63","63272","FILANDIA","23","61","0","0","0","0","1"
"2012","63","63","63302","GENOVA","23","60","0","0","0","0","1"
"2012","63","63","63401","LA TEBAIDA","0","143","0","0","0","0","1"
"2012","63","63","63470","MONTENEGRO","41","204","2","0","0","0","3"
"2012","63","63","63548","PIJAO","31","21","1","0","0","0","2"
"2012","63","63","63594","QUIMBAYA","34","297","178","0","0","0","4"
"2012","63","63","63690","SALENTO","25","12","1","0","0","0","2"
"2012","66","66","66001","PEREIRA","911","7.363","25.379","1.277","954","22","17"
"2012","66","66","66045","APIA","0","94","1","0","0","0","2"
"2012","66","66","66075","BALBOA","0","30","1","0","0","0","2"
"2012","66","66","66088","BELEN DE UMBRIA","0","141","0","0","0","0","2"
"2012","66","66","66170","DOSQUEBRADAS","0","1.806","294","0","0","0","3"
"2012","66","66","66318","GUATICA","0","16","0","0","0","0","1"
"2012","66","66","66383","LA CELIA","0","2","1","0","0","0","2"
"2012","66","66","66400","LA VIRGINIA","0","132","1","0","0","0","2"
"2012","66","66","66440","MARSELLA","0","19","0","0","0","0","1"
"2012","66","66","66456","MISTRATO","0","49","92","0","0","0","2"
"2012","66","66","66572","PUEBLO RICO","0","11","1","0","0","0","2"
"2012","66","66","66594","QUINCHIA","0","140","86","0","0","0","4"
"2012","66","66","66682","SANTA ROSA DE CABAL","0","604","962","17","0","0","3"
"2012","68","68","68001","BUCARAMANGA","1.641","23.113","53.646","19.741","1.382","65","28"
"2012","68","68","68020","ALBANIA","0","1","0","0","0","0","1"
"2012","68","68","68077","BARBOSA","0","290","15","0","0","0","2"
"2012","68","68","68079","BARICHARA","0","78","1","0","0","0","2"
"2012","68","68","68081","BARRANCABERMEJA","0","4.449","3.982","329","0","0","12"
"2012","68","68","68092","BETULIA","0","0","1","0","0","0","1"
"2012","68","68","68147","CAPITANEJO","0","57","0","0","0","0","1"
"2012","68","68","68152","CARCASI","0","22","0","0","0","0","1"
"2012","68","68","68162","CERRITO","0","56","0","0","0","0","1"
"2012","68","68","68167","CHARALA","0","62","1","0","0","0","2"
"2012","68","68","68176","CHIMA","0","31","0","0","0","0","1"
"2012","68","68","68179","CHIPATA","0","41","0","0","0","0","1"
"2012","68","68","68190","CIMITARRA","0","78","0","0","0","0","1"
"2012","68","68","68207","CONCEPCION","0","32","1","0","0","0","2"
"2012","68","68","68229","CURITI","0","93","0","0","0","0","1"
"2012","68","68","68235","EL CARMEN DE CHUCURI","0","0","42","0","0","0","1"
"2012","68","68","68245","EL GUACAMAYO","0","26","0","0","0","0","1"
"2012","68","68","68255","EL PLAYON","0","283","0","0","0","0","1"
"2012","68","68","68266","ENCISO","0","43","0","0","0","0","1"
"2012","68","68","68271","FLORIAN","0","37","0","0","0","0","1"
"2012","68","68","68276","FLORIDABLANCA","0","1.584","3","0","0","0","2"
"2012","68","68","68296","GALAN","0","30","0","0","0","0","1"
"2012","68","68","68307","GIRON","0","2.105","16","0","0","0","3"
"2012","68","68","68318","GUACA","0","59","0","0","0","0","1"
"2012","68","68","68320","GUADALUPE","0","63","0","0","0","0","1"
"2012","68","68","68322","GUAPOTA","0","17","0","0","0","0","1"
"2012","68","68","68344","HATO","0","32","0","0","0","0","1"
"2012","68","68","68377","LA BELLEZA","0","30","0","0","0","0","1"
"2012","68","68","68385","LANDAZURI","0","99","0","0","0","0","1"
"2012","68","68","68406","LEBRIJA","0","33","0","0","0","0","1"
"2012","68","68","68425","MACARAVITA","0","28","0","0","0","0","1"
"2012","68","68","68432","MALAGA","0","568","502","27","0","0","6"
"2012","68","68","68444","MATANZA","0","0","1","0","0","0","1"
"2012","68","68","68464","MOGOTES","0","57","0","0","0","0","1"
"2012","68","68","68500","OIBA","0","43","65","0","0","0","2"
"2012","68","68","68522","PALMAR","0","19","0","0","0","0","1"
"2012","68","68","68533","PARAMO","0","69","0","0","0","0","1"
"2012","68","68","68547","PIEDECUESTA","0","1.185","2","0","0","0","2"
"2012","68","68","68575","PUERTO WILCHES","0","67","0","20","0","0","2"
"2012","68","68","68615","RIONEGRO","0","32","0","0","0","0","1"
"2012","68","68","68655","SABANA DE TORRES","0","132","6","0","0","0","2"
"2012","68","68","68669","SAN ANDRES","0","70","0","0","0","0","1"
"2012","68","68","68679","SAN GIL","60","1.667","2.143","18","0","0","8"
"2012","68","68","68686","SAN MIGUEL","0","35","0","0","0","0","1"
"2012","68","68","68689","SAN VICENTE DE CHUCURI","0","60","0","0","0","0","1"
"2012","68","68","68689","SAN VICENTE DE CHUCURI","0","0","4","0","0","0","1"
"2012","68","68","68745","SIMACOTA","0","21","0","0","0","0","1"
"2012","68","68","68755","SOCORRO","0","622","1.031","92","0","0","4"
"2012","68","68","68770","SUAITA","0","38","2","0","0","0","2"
"2012","68","68","68855","VALLE DE SAN JOSE","0","33","0","0","0","0","1"
"2012","68","68","68861","VELEZ","0","708","264","6","0","0","4"
"2012","68","68","68867","VETAS","0","43","0","0","0","0","1"
"2012","68","68","68872","VILLANUEVA","0","47","0","0","0","0","1"
"2012","68","68","68895","ZAPATOCA","0","0","2","0","0","0","1"
"2012","70","70","70001","SINCELEJO","578","1.049","12.275","674","0","0","12"
"2012","70","70","70215","COROZAL","0","47","0","0","0","0","1"
"2012","70","70","70215","COROZAL","0","146","896","32","2","0","3"
"2012","70","70","70221","COVEÑAS","0","212","32","0","0","0","2"
"2012","70","70","70235","GALERAS","0","0","18","0","0","0","1"
"2012","70","70","70400","LA UNION","0","0","23","0","0","0","1"
"2012","70","70","70418","LOS PALMITOS","0","0","19","0","0","0","1"
"2012","70","70","70429","MAJAGUAL","0","0","2","0","0","0","1"
"2012","70","70","70473","MORROA","0","0","1","0","0","0","1"
"2012","70","70","70523","PALMITO","0","0","45","0","0","0","2"
"2012","70","70","70670","SAMPUES","0","41","0","0","0","0","1"
"2012","70","70","70708","SAN MARCOS","0","0","357","0","0","0","3"
"2012","70","70","70713","SAN ONOFRE","0","0","107","0","0","0","2"
"2012","70","70","70742","SAN LUIS DE SINCE","0","1","144","0","0","0","3"
"2012","70","70","70771","SUCRE","0","0","2","0","0","0","1"
"2012","70","70","70820","SANTIAGO DE TOLU","0","184","0","0","0","0","1"
"2012","73","73","73001","IBAGUE","964","7.952","22.395","270","102","0","20"
"2012","73","73","73024","ALPUJARRA","0","30","0","0","0","0","1"
"2012","73","73","73026","ALVARADO","0","46","0","0","0","0","2"
"2012","73","73","73030","AMBALEMA","0","50","0","0","0","0","1"
"2012","73","73","73043","ANZOATEGUI","0","32","0","0","0","0","2"
"2012","73","73","73055","ARMERO","0","92","0","0","0","0","1"
"2012","73","73","73067","ATACO","0","6","11","0","0","0","2"
"2012","73","73","73124","CAJAMARCA","0","338","92","0","0","0","2"
"2012","73","73","73148","CARMEN DE APICALA","43","61","38","0","0","0","2"
"2012","73","73","73152","CASABIANCA","0","13","13","0","0","0","2"
"2012","73","73","73168","CHAPARRAL","0","335","194","0","0","0","4"
"2012","73","73","73200","COELLO","0","47","0","0","0","0","1"
"2012","73","73","73217","COYAIMA","0","11","48","0","0","0","1"
"2012","73","73","73226","CUNDAY","0","48","3","0","0","0","2"
"2012","73","73","73236","DOLORES","0","30","22","0","0","0","2"
"2012","73","73","73268","ESPINAL","1.864","1.944","943","0","0","0","7"
"2012","73","73","73270","FALAN","0","0","20","0","0","0","1"
"2012","73","73","73275","FLANDES","163","71","54","0","0","0","4"
"2012","73","73","73283","FRESNO","0","147","43","0","0","0","3"
"2012","73","73","73319","GUAMO","0","142","0","0","0","0","1"
"2012","73","73","73347","HERVEO","0","8","4","0","0","0","2"
"2012","73","73","73349","HONDA","0","434","339","0","0","0","4"
"2012","73","73","73352","ICONONZO","28","0","34","0","0","0","2"
"2012","73","73","73408","LERIDA","0","321","57","0","0","0","4"
"2012","73","73","73411","LIBANO","33","511","181","0","3","0","6"
"2012","73","73","73443","MARIQUITA","69","249","317","8","0","0","5"
"2012","73","73","73443","SAN SEBASTIAN DE MARIQUITA","0","373","0","0","0","0","1"
"2012","73","73","73449","MELGAR","0","293","225","0","0","0","2"
"2012","73","73","73483","NATAGAIMA","7","0","29","0","0","0","2"
"2012","73","73","73504","ORTEGA","0","44","45","0","0","0","3"
"2012","73","73","73520","PALOCABILDO","0","48","0","0","0","0","1"
"2012","73","73","73555","PLANADAS","0","206","0","0","0","0","2"
"2012","73","73","73563","PRADO","0","0","11","0","0","0","1"
"2012","73","73","73585","PURIFICACION","19","510","203","21","0","0","6"
"2012","73","73","73616","RIOBLANCO","0","17","88","0","0","0","2"
"2012","73","73","73624","ROVIRA","0","10","1","0","0","0","2"
"2012","73","73","73671","SALDAÑA","0","94","1","0","0","0","3"
"2012","73","73","73675","SAN ANTONIO","0","1","48","0","0","0","1"
"2012","73","73","73678","SAN LUIS","0","136","12","0","0","0","3"
"2012","73","73","73686","SANTA ISABEL","0","0","1","0","0","0","1"
"2012","73","73","73861","VENADILLO","0","171","15","0","0","0","3"
"2012","73","73","73870","VILLAHERMOSA","0","0","22","0","0","0","2"
"2012","73","73","73873","VILLARRICA","0","0","1","0","0","0","1"
"2012","76","76","76001","CALI","5.111","24.701","67.757","3.665","3.741","294","49"
"2012","76","76","76020","ALCALA","0","49","1","0","0","0","2"
"2012","76","76","76036","ANDALUCIA","0","156","0","0","0","0","1"
"2012","76","76","76041","ANSERMANUEVO","0","0","1","0","0","0","1"
"2012","76","76","76054","ARGELIA","0","48","1","0","0","0","2"
"2012","76","76","76100","BOLIVAR","0","52","0","0","0","0","1"
"2012","76","76","76109","BUENAVENTURA","440","1.939","2.692","64","0","0","11"
"2012","76","76","76111","GUADALAJARA DE BUGA","0","2.535","1.623","13","0","0","6"
"2012","76","76","76113","BUGALAGRANDE","0","203","0","0","0","0","1"
"2012","76","76","76122","CAICEDONIA","34","228","286","0","0","0","2"
"2012","76","76","76126","CALIMA","0","17","0","0","0","0","1"
"2012","76","76","76130","CANDELARIA","0","121","1","0","0","0","2"
"2012","76","76","76147","CARTAGO","0","1.775","1.279","3","0","0","9"
"2012","76","76","76233","DAGUA","0","262","0","0","0","0","1"
"2012","76","76","76243","EL AGUILA","0","44","1","0","0","0","2"
"2012","76","76","76248","EL CERRITO","0","81","0","0","0","0","1"
"2012","76","76","76250","EL DOVIO","41","0","0","0","0","0","1"
"2012","76","76","76275","FLORIDA","0","316","119","0","0","0","2"
"2012","76","76","76306","GINEBRA","0","40","0","0","0","0","1"
"2012","76","76","76318","GUACARI","0","177","0","0","0","0","1"
"2012","76","76","76364","JAMUNDI","2","439","109","0","0","0","3"
"2012","76","76","76377","LA CUMBRE","0","38","0","0","0","0","1"
"2012","76","76","76400","LA UNION","0","345","53","0","0","0","3"
"2012","76","76","76403","LA VICTORIA","0","51","3","0","0","0","2"
"2012","76","76","76520","PALMIRA","129","2.935","10.306","149","199","65","11"
"2012","76","76","76563","PRADERA","0","162","0","15","0","0","2"
"2012","76","76","76606","RESTREPO","0","2","39","0","0","0","1"
"2012","76","76","76616","RIOFRIO","0","176","0","0","0","0","1"
"2012","76","76","76622","ROLDANILLO","671","382","358","0","0","0","6"
"2012","76","76","76670","SAN PEDRO","0","98","0","0","0","0","1"
"2012","76","76","76736","SEVILLA","0","155","40","0","0","0","3"
"2012","76","76","76823","TORO","0","27","0","0","0","0","1"
"2012","76","76","76828","TRUJILLO","0","31","0","0","0","0","1"
"2012","76","76","76834","TULUA","0","2.929","5.174","133","48","0","8"
"2012","76","76","76863","VERSALLES","0","135","0","0","0","0","1"
"2012","76","76","76869","VIJES","0","28","0","0","0","0","2"
"2012","76","76","76892","YUMBO","0","846","265","0","0","0","3"
"2012","76","76","76895","ZARZAL","0","673","743","0","0","0","2"
"2012","8","8","8001","BARRANQUILLA","2.712","14.126","68.593","2.405","1.033","24","30"
